version,program_version,seed,generator_seed_hex,n,directional,cleared,all_clear,virtual_time_s,average_clear_time_s,move_time_s,action_time_s,measure_count,channel_switch_count,clear_failure_count,census_count,wall_time_s,counts_match,time_accounting_match,code_unchanged_during_run,network_access,benchmark_sha256,simulator_sha256
C:\Users\1\Desktop\B0\q4_iterations\iter_066_adaptive_probe4_guard11\workspace\code,v436-adaptive-probe4-guard11,1011,49742deb7653f3a7174dcdb63a4503dba00f30f472b62c864247e469aaaae0d5,14,11,14,True,5457.019515,389.7871082142857,3944.019515,1513.0,224,212,37,21,2.0940000000009604,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
C:\Users\1\Desktop\B0\q4_iterations\iter_067_rescan1\workspace\code,v437-rescan1,1011,49742deb7653f3a7174dcdb63a4503dba00f30f472b62c864247e469aaaae0d5,14,11,13,False,5375.366663,413.48974330769227,3965.366663,1410.0,207,193,39,19,2.0939999999973224,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
C:\Users\1\Desktop\B0\q4_iterations\iter_068_single_bearing_rescan\workspace\code,v438-single-bearing-rescan,1011,49742deb7653f3a7174dcdb63a4503dba00f30f472b62c864247e469aaaae0d5,14,11,14,True,5519.67148,394.2622485714286,4020.67148,1499.0,214,200,53,21,1.9370000000017171,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
C:\Users\1\Desktop\B0\q4_iterations\iter_066_adaptive_probe4_guard11\workspace\code,v436-adaptive-probe4-guard11,1013,29de345465a1d88de74628fc8fbdcdd34033542543354644a030de902436c522,12,10,10,False,4876.044399,487.60443990000005,3273.044399,1603.0,245,229,33,19,1.6720000000022992,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
C:\Users\1\Desktop\B0\q4_iterations\iter_067_rescan1\workspace\code,v437-rescan1,1013,29de345465a1d88de74628fc8fbdcdd34033542543354644a030de902436c522,12,10,9,False,4936.730754,548.5256393333334,3458.730754,1478.0,235,222,12,18,1.7659999999996217,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
C:\Users\1\Desktop\B0\q4_iterations\iter_068_single_bearing_rescan\workspace\code,v438-single-bearing-rescan,1013,29de345465a1d88de74628fc8fbdcdd34033542543354644a030de902436c522,12,10,10,False,4900.249748,490.0249748,3295.249748,1605.0,242,228,39,19,1.7179999999971187,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
C:\Users\1\Desktop\B0\q4_iterations\iter_066_adaptive_probe4_guard11\workspace\code,v436-adaptive-probe4-guard11,1014,628ef7416312911dbe93b087e1fa8353bf6cbf205a0a9ecfd806598ed41eb99b,13,3,13,True,4455.766899,342.75129992307694,3200.766899,1255.0,191,181,18,17,1.7340000000003783,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
C:\Users\1\Desktop\B0\q4_iterations\iter_067_rescan1\workspace\code,v437-rescan1,1014,628ef7416312911dbe93b087e1fa8353bf6cbf205a0a9ecfd806598ed41eb99b,13,3,13,True,4422.342767,340.18021284615384,3215.342767,1207.0,184,177,15,17,1.7340000000003783,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
C:\Users\1\Desktop\B0\q4_iterations\iter_068_single_bearing_rescan\workspace\code,v438-single-bearing-rescan,1014,628ef7416312911dbe93b087e1fa8353bf6cbf205a0a9ecfd806598ed41eb99b,13,3,13,True,4403.844277,338.75725207692307,3196.844277,1207.0,183,170,19,17,1.75,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
C:\Users\1\Desktop\B0\q4_iterations\iter_066_adaptive_probe4_guard11\workspace\code,v436-adaptive-probe4-guard11,1015,d1030316333d920720281adeebd8b8ddbbdfc6258aa90566873435f631d1aa83,11,6,10,False,5228.608392,522.8608392,3677.608392,1551.0,246,232,13,18,1.625,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
